"cell_id","scenario_id","scenario_order","scenario_label","short_label","purpose","in_main_text","n","h","is_null","reps","alpha","atom","seed","effect_text","pi0","pi1","expected_combined_delta","empirical_combined_delta","empirical_combined_delta_sd","method","reject_rate","mcse","fail_rate","median_runtime_sec","successful_reps","method_label"
135,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,250,1,FALSE,10000,0.05,0,20260550,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.23350579746062,0.150950995399571,"splrt",0.2944,0.00455772574866018,0,0.192999999999984,10000,"Semi-parametric LRT"
136,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,300,1,FALSE,10000,0.05,0,20260551,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.233431468847076,0.136612549791436,"wilcoxon",0.3794,0.00485237714939801,0,0.00200000000000244,10000,"Wilcoxon"
136,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,300,1,FALSE,10000,0.05,0,20260551,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.233431468847076,0.136612549791436,"t_test",0.3866,0.00486970676735263,0,0.000999999999976353,10000,"T-test"
136,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,300,1,FALSE,10000,0.05,0,20260551,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.233431468847076,0.136612549791436,"lrt",0.3456,0.00475563497337632,0,0.00600000000002865,10000,"Parametric LRT"
136,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,300,1,FALSE,10000,0.05,0,20260551,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.233431468847076,0.136612549791436,"splrt",0.3464,0.00475822487909094,0,0.198000000000093,10000,"Semi-parametric LRT"
137,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,350,1,FALSE,10000,0.05,0,20260552,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.232218386566833,0.128676417063584,"wilcoxon",0.4292,0.00494961978337731,0,0.00399999999990541,10000,"Wilcoxon"
137,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,350,1,FALSE,10000,0.05,0,20260552,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.232218386566833,0.128676417063584,"t_test",0.4426,0.00496694312429687,0,0.00199999999995271,10000,"T-test"
137,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,350,1,FALSE,10000,0.05,0,20260552,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.232218386566833,0.128676417063584,"lrt",0.4005,0.00489999744897893,0,0.00900000000001455,10000,"Parametric LRT"
137,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,350,1,FALSE,10000,0.05,0,20260552,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.232218386566833,0.128676417063584,"splrt",0.4009,0.0049008079946066,0,0.282000000000153,10000,"Semi-parametric LRT"
138,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,400,1,FALSE,10000,0.05,0,20260553,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.232986846589448,0.1200056824178,"wilcoxon",0.4796,0.00499583666666555,0,0.00299999999992906,10000,"Wilcoxon"
138,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,400,1,FALSE,10000,0.05,0,20260553,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.232986846589448,0.1200056824178,"t_test",0.4891,0.00499881175880829,0,0.000999999999976353,10000,"T-test"
138,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,400,1,FALSE,10000,0.05,0,20260553,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.232986846589448,0.1200056824178,"lrt",0.4525,0.00497738636233917,0,0.007000000000005,10000,"Parametric LRT"
138,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,400,1,FALSE,10000,0.05,0,20260553,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.232986846589448,0.1200056824178,"splrt",0.4523,0.00497719509362452,0,0.213999999999942,10000,"Semi-parametric LRT"
139,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,450,1,FALSE,10000,0.05,0,20260554,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.231718369845192,0.11387617166574,"wilcoxon",0.52,0.00499599839871872,0,0.0029999999999859,10000,"Wilcoxon"
139,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,450,1,FALSE,10000,0.05,0,20260554,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.231718369845192,0.11387617166574,"t_test",0.5326,0.00498936108134098,0,0.000999999999997669,10000,"T-test"
139,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,450,1,FALSE,10000,0.05,0,20260554,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.231718369845192,0.11387617166574,"lrt",0.489,0.00499878985355456,0,0.00700000000006185,10000,"Parametric LRT"
139,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,450,1,FALSE,10000,0.05,0,20260554,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.231718369845192,0.11387617166574,"splrt",0.4897,0.00499893898742523,0,0.220000000000027,10000,"Semi-parametric LRT"
140,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,500,1,FALSE,10000,0.05,0,20260555,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.23279040727114,0.108166912819729,"wilcoxon",0.5658,0.00495651450113888,0,0.0040000000000191,10000,"Wilcoxon"
140,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,500,1,FALSE,10000,0.05,0,20260555,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.23279040727114,0.108166912819729,"t_test",0.5797,0.00493607040063247,0,0.00199999999995271,10000,"T-test"
140,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,500,1,FALSE,10000,0.05,0,20260555,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.23279040727114,0.108166912819729,"lrt",0.5448,0.00497988915539292,0,0.00999999999999091,10000,"Parametric LRT"
140,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,500,1,FALSE,10000,0.05,0,20260555,"$\\pi_1 = 0.55$, $E[Y \\mid A = 1, R = 1] = 3.15$",0.5,0.55,0.2325,0.23279040727114,0.108166912819729,"splrt",0.5442,0.00498042528304562,0,0.299000000000433,10000,"Semi-parametric LRT"
141,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,50,2,FALSE,10000,0.05,0,20260556,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.479274054015563,0.346026233258957,"wilcoxon",0.2699,0.00443907636789456,0,0.00199999999995271,10000,"Wilcoxon"
141,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,50,2,FALSE,10000,0.05,0,20260556,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.479274054015563,0.346026233258957,"t_test",0.2749,0.00446463873118531,0,0.000999999999976353,10000,"T-test"
141,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,50,2,FALSE,10000,0.05,0,20260556,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.479274054015563,0.346026233258957,"lrt",0.2521,0.00434218366723472,0,0.00700000000006185,10000,"Parametric LRT"
141,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,50,2,FALSE,10000,0.05,0,20260556,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.479274054015563,0.346026233258957,"splrt",0.2563,0.00436589406651146,0,0.220000000000027,10000,"Semi-parametric LRT"
142,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,100,2,FALSE,10000,0.05,0,20260557,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.485242453153355,0.239776088098635,"wilcoxon",0.4975,0.00499993749960937,0,0.00199999999995271,10000,"Wilcoxon"
142,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,100,2,FALSE,10000,0.05,0,20260557,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.485242453153355,0.239776088098635,"t_test",0.5061,0.00499962788615313,0,0.000999999999976353,10000,"T-test"
142,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,100,2,FALSE,10000,0.05,0,20260557,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.485242453153355,0.239776088098635,"lrt",0.4703,0.00499117130541519,0,0.00700000000006185,10000,"Parametric LRT"
142,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,100,2,FALSE,10000,0.05,0,20260557,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.485242453153355,0.239776088098635,"splrt",0.4696,0.0049907498434604,0,0.233999999999924,10000,"Semi-parametric LRT"
143,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,150,2,FALSE,10000,0.05,0,20260558,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.478801180651169,0.198945437823288,"wilcoxon",0.6565,0.00474876562908721,0,0.00299999999970169,10000,"Wilcoxon"
143,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,150,2,FALSE,10000,0.05,0,20260558,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.478801180651169,0.198945437823288,"t_test",0.6619,0.00473062775961077,0,0.00100000000009004,10000,"T-test"
143,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,150,2,FALSE,10000,0.05,0,20260558,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.478801180651169,0.198945437823288,"lrt",0.6314,0.00482425165181088,0,0.00999999999999091,10000,"Parametric LRT"
143,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,150,2,FALSE,10000,0.05,0,20260558,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.478801180651169,0.198945437823288,"splrt",0.6317,0.00482343352810008,0,0.347000000000122,10000,"Semi-parametric LRT"
144,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,200,2,FALSE,10000,0.05,0,20260559,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.477001064528971,0.173748514846467,"wilcoxon",0.7817,0.00413092132580615,0,0.00199999999995271,10000,"Wilcoxon"
144,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,200,2,FALSE,10000,0.05,0,20260559,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.477001064528971,0.173748514846467,"t_test",0.787,0.00409427649286171,0,0.000999999999976353,10000,"T-test"
144,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,200,2,FALSE,10000,0.05,0,20260559,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.477001064528971,0.173748514846467,"lrt",0.7624,0.00425612781762954,0,0.00599999999997181,10000,"Parametric LRT"
144,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,200,2,FALSE,10000,0.05,0,20260559,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.477001064528971,0.173748514846467,"splrt",0.7619,0.00425920638147531,0,0.187,10000,"Semi-parametric LRT"
145,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,250,2,FALSE,10000,0.05,0,20260560,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.480981475575467,0.155062486896612,"wilcoxon",0.8673,0.00339250217391235,0,0.00199999999995271,10000,"Wilcoxon"
145,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,250,2,FALSE,10000,0.05,0,20260560,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.480981475575467,0.155062486896612,"t_test",0.8711,0.00335089226923218,0,0.000999999999976353,10000,"T-test"
145,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,250,2,FALSE,10000,0.05,0,20260560,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.480981475575467,0.155062486896612,"lrt",0.8621,0.00344794997063473,0,0.00600000000000023,10000,"Parametric LRT"
145,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,250,2,FALSE,10000,0.05,0,20260560,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.480981475575467,0.155062486896612,"splrt",0.8622,0.00344689947634102,0,0.194000000000017,10000,"Semi-parametric LRT"
146,"S4",4,"S4: Concordant joint improvement","S4 Concordant joint improvement","Configuration where both components move in the same helpful direction, making one-dimensional tests more competitive.",FALSE,300,2,FALSE,10000,0.05,0,20260561,"$\\pi_1 = 0.60$, $E[Y \\mid A = 1, R = 1] = 3.30$",0.5,0.6,0.48,0.48081994238998,0.139219405084401,"wilcoxon",0.9243,0.00264517504146701,0,0.00300000000015643,10000,"Wilcoxon"
